,open,high,low,close,volume
1686187320000,1838.17,1838.26,1838.17,1838.26,1.74613
1686187380000,1838.27,1838.39,1838.14,1838.29,5.35698
1686187440000,1838.24,1838.34,1838.24,1838.34,1.0825
1686187500000,1838.38,1838.63,1838.36,1838.63,3.10538
1686187560000,1838.63,1838.63,1838.2,1838.57,8.44385
1686187620000,1838.58,1838.6,1838.44,1838.57,2.19117
1686187680000,1838.44,1838.57,1838.44,1838.57,4.32423
1686187740000,1838.58,1838.58,1838.49,1838.49,1.27195
1686187800000,1838.59,1838.6,1838.01,1838.01,1.01443
1686187860000,1838.01,1838.03,1837.3,1837.3,3.29186
1686187920000,1837.04,1837.82,1836.67,1837.82,9.60534
1686187980000,1837.85,1838.56,1837.85,1838.04,4.26457
1686188040000,1838.04,1838.09,1838.04,1838.09,1.8373
1686188100000,1838.0,1838.01,1838.0,1838.01,0.38049
1686188160000,1838.01,1838.2,1838.01,1838.2,3.14456
1686188220000,1838.19,1838.75,1838.11,1838.75,4.1654
1686188280000,1838.86,1839.76,1838.85,1839.05,6.47446
1686188340000,1839.05,1839.05,1839.05,1839.05,0.0
1686188400000,1839.06,1839.06,1839.06,1839.06,0.20119
1686188460000,1838.9,1838.9,1838.9,1838.9,0.49487
1686188520000,1838.42,1838.48,1838.35,1838.35,1.47865
1686188580000,1838.38,1838.4,1838.38,1838.4,1.0
1686188640000,1838.37,1838.39,1838.37,1838.39,0.87832
1686188700000,1839.01,1839.59,1838.92,1839.59,7.34948
1686188760000,1839.11,1839.11,1838.01,1838.76,6.47281
1686188820000,1838.79,1838.82,1838.79,1838.82,1.0
1686188880000,1838.48,1838.5,1838.48,1838.5,1.0
1686188940000,1838.29,1838.44,1837.86,1837.86,2.92023
1686189000000,1837.79,1837.86,1837.79,1837.86,1.88693
1686189060000,1837.32,1837.96,1837.32,1837.96,6.79523
1686189120000,1837.98,1837.98,1837.87,1837.87,2.0
1686189180000,1837.87,1837.87,1837.87,1837.87,0.0
1686189240000,1837.64,1837.94,1837.64,1837.94,3.07294
1686189300000,1838.19,1838.19,1837.82,1838.06,4.78044
1686189360000,1838.13,1838.48,1838.08,1838.08,2.31633
1686189420000,1838.11,1838.14,1838.11,1838.14,1.0
1686189480000,1838.11,1838.2,1838.11,1838.2,1.07445
1686189540000,1838.2,1838.28,1838.11,1838.28,3.13884
1686189600000,1838.5,1838.73,1838.5,1838.54,2.98871
1686189660000,1838.53,1838.53,1838.51,1838.51,1.0
1686189720000,1838.54,1838.93,1838.54,1838.93,2.77892
1686189780000,1838.96,1839.13,1838.93,1839.13,2.44637
1686189840000,1839.17,1839.23,1838.82,1838.82,2.262
1686189900000,1838.79,1838.81,1838.55,1838.66,2.83287
1686189960000,1838.68,1838.98,1838.68,1838.98,3.5504
1686190020000,1839.09,1839.15,1838.56,1838.56,4.00618
1686190080000,1838.28,1838.3,1838.14,1838.14,1.42978
1686190140000,1838.14,1838.17,1838.13,1838.13,1.09792
1686190200000,1838.01,1838.23,1838.01,1838.23,3.47525
1686190260000,1838.41,1838.75,1838.21,1838.3,6.50279
1686190320000,1838.21,1838.23,1838.21,1838.23,1.0
1686190380000,1837.96,1837.96,1837.95,1837.95,0.42976
1686190440000,1837.88,1838.18,1837.81,1838.18,3.19235
1686190500000,1838.48,1838.48,1838.04,1838.04,2.93031
1686190560000,1838.09,1838.67,1838.09,1838.67,5.36768
1686190620000,1838.89,1839.22,1838.87,1839.22,4.28423
1686190680000,1839.25,1839.72,1838.54,1838.54,8.83997
1686190740000,1838.57,1838.78,1838.57,1838.78,4.00217
1686190800000,1838.68,1839.09,1838.68,1839.09,3.75695
1686190860000,1839.11,1840.56,1839.11,1840.56,6.18541
1686190920000,1840.64,1841.35,1840.59,1841.1,19.195
1686190980000,1841.12,1841.4,1840.97,1840.97,3.93264
1686191040000,1840.97,1841.01,1840.97,1841.01,1.0
1686191100000,1840.95,1840.95,1840.51,1840.53,1.12445
1686191160000,1840.62,1840.62,1839.43,1840.18,18.69115
1686191220000,1840.19,1840.71,1840.05,1840.71,7.91134
1686191280000,1840.71,1840.79,1840.66,1840.79,2.49937
1686191340000,1840.78,1841.34,1840.75,1841.34,5.68759
1686191400000,1841.41,1841.45,1841.09,1841.09,1.47298
1686191460000,1840.82,1840.83,1840.36,1840.64,4.35765
1686191520000,1840.54,1840.57,1840.54,1840.57,1.0
1686191580000,1840.45,1840.52,1840.05,1840.24,4.53197
1686191640000,1840.08,1840.12,1839.6,1839.63,2.24449
1686191700000,1839.76,1842.16,1839.76,1842.16,17.38267
1686191760000,1839.58,1839.58,1578.15,1839.38,34.6953
1686191820000,1839.05,1839.4,1839.05,1839.14,3.50637
1686191880000,1839.24,1839.4,1839.12,1839.12,3.01162
1686191940000,1839.12,1839.71,1839.12,1839.63,3.39759
1686192000000,1839.49,1839.57,1839.49,1839.57,1.89017
1686192060000,1839.26,1839.27,1839.26,1839.27,0.50564
1686192120000,1839.28,1839.34,1839.25,1839.34,2.46791
1686192180000,1839.43,1839.43,1839.32,1839.35,2.57602
1686192240000,1839.41,1839.41,1839.41,1839.41,0.17941
1686192300000,1839.42,1839.42,1839.07,1839.07,0.63179
1686192360000,1838.88,1838.93,1838.88,1838.93,1.0
1686192420000,1838.41,1838.44,1837.87,1837.87,2.137
1686192480000,1837.89,1837.92,1837.7,1837.72,1.48964
1686192540000,1837.72,1837.75,1837.72,1837.75,1.0
1686192600000,1837.6,1837.6,1837.38,1837.49,2.97008
1686192660000,1837.43,1837.46,1837.43,1837.46,0.89253
1686192720000,1837.46,1837.46,1837.46,1837.46,0.0
1686192780000,1837.28,1837.66,1837.24,1837.66,6.10063
1686192840000,1837.77,1837.96,1837.57,1837.96,3.87959
1686192900000,1837.97,1838.22,1837.95,1838.21,2.89864
1686192960000,1837.99,1837.99,1837.9,1837.9,0.73453
1686193020000,1837.66,1837.7,1837.66,1837.7,1.0
1686193080000,1837.32,1837.5,1837.32,1837.5,2.25683
1686193140000,1837.33,1839.23,1837.33,1839.23,15.92677
