open_time,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1686798780000,1649.04000000,1649.37000000,1649.04000000,1649.37000000,195.47560000,1686798839999,322352.09022100,154,157.01730000,258931.73559700,0
1686798840000,1649.36000000,1649.37000000,1649.04000000,1649.04000000,123.67690000,1686798899999,203965.56308900,182,20.86680000,34411.73085400,0
1686798900000,1649.05000000,1649.05000000,1649.02000000,1649.02000000,48.05980000,1686798959999,79252.17740100,125,25.35080000,41804.27996800,0
1686798960000,1649.02000000,1649.03000000,1649.02000000,1649.02000000,45.83060000,1686799019999,75575.68015800,151,10.41460000,17173.98783800,0
1686799020000,1649.02000000,1649.03000000,1649.02000000,1649.02000000,40.50530000,1686799079999,66794.27441300,104,22.46070000,37038.36812100,0
1686799080000,1649.03000000,1649.03000000,1649.02000000,1649.03000000,39.84040000,1686799139999,65697.94969600,129,33.32880000,54960.19106400,0
1686799140000,1649.02000000,1649.05000000,1649.02000000,1649.05000000,51.24220000,1686799199999,84500.77893000,103,46.95870000,77437.12421800,0
1686799200000,1649.05000000,1649.27000000,1649.04000000,1649.19000000,167.37370000,1686799259999,276016.55013300,194,143.36220000,236416.46536500,0
1686799260000,1649.19000000,1649.23000000,1648.81000000,1648.82000000,170.51920000,1686799319999,281193.32146500,285,78.61020000,129630.65365900,0
1686799320000,1648.81000000,1649.18000000,1648.81000000,1649.18000000,107.52370000,1686799379999,177301.54515600,176,105.28390000,173608.22757700,0
1686799380000,1649.18000000,1649.18000000,1649.17000000,1649.17000000,24.40960000,1686799439999,40255.75691300,90,17.68810000,29170.86075800,0
1686799440000,1649.17000000,1649.62000000,1649.17000000,1649.50000000,126.96640000,1686799499999,209423.97113200,193,74.70790000,123219.49586800,0
1686799500000,1649.49000000,1649.55000000,1649.22000000,1649.44000000,196.91110000,1686799559999,324786.30804000,218,178.82160000,294950.01942200,0
1686799560000,1649.44000000,1649.44000000,1649.34000000,1649.35000000,57.77690000,1686799619999,95296.60814400,161,35.66590000,58827.37238800,0
1686799620000,1649.34000000,1649.62000000,1649.34000000,1649.62000000,98.96040000,1686799679999,163231.53866900,140,95.91730000,158212.29665400,0
1686799680000,1649.61000000,1649.62000000,1649.61000000,1649.62000000,74.47510000,1686799739999,122855.54440400,123,67.46930000,111298.70666600,0
1686799740000,1649.61000000,1649.71000000,1649.61000000,1649.71000000,171.10630000,1686799799999,282270.89357400,158,129.70770000,213976.06986800,0
1686799800000,1649.70000000,1649.83000000,1649.70000000,1649.82000000,109.69660000,1686799859999,180978.40748200,153,91.42710000,150837.55404800,0
1686799860000,1649.82000000,1650.00000000,1649.82000000,1650.00000000,87.39960000,1686799919999,144203.68183400,166,78.03310000,128749.13488700,0
1686799920000,1650.00000000,1650.00000000,1649.83000000,1649.95000000,122.23090000,1686799979999,201671.29458300,191,78.37800000,129315.96066900,0
1686799980000,1649.95000000,1650.90000000,1649.95000000,1650.90000000,211.73900000,1686800039999,349455.55984300,262,204.50440000,337514.76699200,0
1686800040000,1650.90000000,1654.00000000,1650.89000000,1652.63000000,1345.27510000,1686800099999,2222483.18171300,543,1164.52100000,1923784.46726500,0
1686800100000,1652.63000000,1652.84000000,1652.63000000,1652.64000000,210.04730000,1686800159999,347144.32138900,207,158.07290000,261248.04338900,0
1686800160000,1652.64000000,1652.64000000,1651.68000000,1651.84000000,135.55930000,1686800219999,223998.03877800,247,69.49620000,114837.53527300,0
1686800220000,1651.83000000,1651.84000000,1651.83000000,1651.83000000,35.95370000,1686800279999,59389.56198100,130,16.17100000,26711.90464000,0
1686800280000,1651.83000000,1651.84000000,1651.74000000,1651.75000000,38.40750000,1686800339999,63440.33675400,117,16.61750000,27447.99305600,0
1686800340000,1651.75000000,1651.75000000,1651.74000000,1651.75000000,42.57470000,1686800399999,70322.52412000,157,18.91420000,31241.52985000,0
1686800400000,1651.74000000,1651.86000000,1651.74000000,1651.86000000,48.65160000,1686800459999,80363.34362200,111,35.08550000,57954.20394200,0
1686800460000,1651.85000000,1651.94000000,1651.85000000,1651.94000000,15.01530000,1686800519999,24803.30057500,141,9.16450000,15138.55568300,0
1686800520000,1651.93000000,1651.98000000,1651.93000000,1651.98000000,16.29900000,1686800579999,26925.03009400,80,13.24240000,21875.73198800,0
1686800580000,1651.97000000,1652.01000000,1651.97000000,1652.00000000,38.95230000,1686800639999,64349.01212400,120,36.95680000,61052.47889700,0
1686800640000,1652.01000000,1652.01000000,1652.00000000,1652.01000000,15.65590000,1686800699999,25863.63703800,82,9.02380000,14907.40783800,0
1686800700000,1652.01000000,1652.99000000,1652.00000000,1652.99000000,188.16420000,1686800759999,310939.91104800,206,171.02490000,282621.05377100,0
1686800760000,1652.98000000,1652.99000000,1652.60000000,1652.60000000,64.00520000,1686800819999,105789.61918200,147,14.69850000,24291.48601500,0
1686800820000,1652.60000000,1653.00000000,1652.60000000,1652.99000000,63.69130000,1686800879999,105259.89318000,129,55.15750000,91156.67446800,0
1686800880000,1652.99000000,1653.00000000,1652.88000000,1652.99000000,71.27470000,1686800939999,117813.71924200,157,37.28280000,61626.28827600,0
1686800940000,1652.99000000,1653.00000000,1652.72000000,1652.73000000,68.34470000,1686800999999,112969.69941200,133,33.13010000,54761.76011600,0
1686801000000,1652.73000000,1653.67000000,1652.72000000,1653.07000000,686.33140000,1686801059999,1134666.19538600,386,640.63600000,1059110.63167300,0
1686801060000,1653.08000000,1653.08000000,1652.84000000,1652.84000000,55.35290000,1686801119999,91490.70054400,147,17.87450000,29543.98080700,0
1686801120000,1652.84000000,1653.11000000,1652.84000000,1653.11000000,98.31630000,1686801179999,162507.53993500,154,90.21380000,149115.01483800,0
1686801180000,1653.11000000,1653.11000000,1653.03000000,1653.04000000,160.12130000,1686801239999,264692.89143000,160,98.85110000,163408.53272200,0
1686801240000,1653.03000000,1653.04000000,1653.03000000,1653.04000000,75.66040000,1686801299999,125069.47428400,174,56.32720000,93111.11468800,0
1686801300000,1653.03000000,1653.04000000,1652.89000000,1652.90000000,84.57780000,1686801359999,139804.14848800,187,40.00710000,66129.27175600,0
1686801360000,1652.89000000,1652.90000000,1652.77000000,1652.78000000,113.98340000,1686801419999,188398.52217100,214,21.17930000,35006.25973700,0
1686801420000,1652.77000000,1652.78000000,1652.25000000,1652.25000000,165.94710000,1686801479999,274225.96200500,321,7.36080000,12164.35997500,0
1686801480000,1652.26000000,1652.26000000,1651.99000000,1652.00000000,78.22080000,1686801539999,129229.82109600,205,17.59400000,29067.10559100,0
1686801540000,1651.99000000,1652.00000000,1651.99000000,1652.00000000,18.53010000,1686801599999,30611.65079300,103,11.08940000,18319.68880000,0
1686801600000,1652.00000000,1652.00000000,1651.27000000,1651.50000000,160.66270000,1686801659999,265347.71142200,340,63.42450000,104741.91916800,0
1686801660000,1651.50000000,1651.51000000,1651.13000000,1651.14000000,152.12850000,1686801719999,251226.25103300,211,79.91140000,131964.54311400,0
1686801720000,1651.13000000,1651.21000000,1650.53000000,1650.54000000,141.38700000,1686801779999,233422.25385200,289,42.89650000,70820.40342400,0
1686801780000,1650.53000000,1650.54000000,1650.28000000,1650.53000000,101.41820000,1686801839999,167382.90525700,205,55.11440000,90959.57745200,0
1686801840000,1650.53000000,1650.61000000,1650.52000000,1650.61000000,48.81820000,1686801899999,80576.68925500,103,43.90870000,72473.35138700,0
1686801900000,1650.60000000,1650.61000000,1649.99000000,1649.99000000,245.24060000,1686801959999,404718.08373400,306,48.02850000,79262.26837100,0
1686801960000,1650.00000000,1650.00000000,1649.99000000,1649.99000000,18.54640000,1686802019999,30601.49210400,93,11.75680000,19398.72000000,0
1686802020000,1649.99000000,1650.00000000,1649.69000000,1649.69000000,140.04540000,1686802079999,231063.02184500,169,16.24780000,26807.28238200,0
1686802080000,1649.69000000,1649.93000000,1649.69000000,1649.93000000,337.41160000,1686802139999,556630.46528500,198,301.43650000,497281.53106900,0
1686802140000,1649.92000000,1649.99000000,1649.00000000,1649.27000000,481.08910000,1686802199999,793490.64150600,360,23.07810000,38063.52243600,0
1686802200000,1649.26000000,1649.46000000,1649.26000000,1649.45000000,68.61890000,1686802259999,113173.38264500,155,50.02770000,82511.18626700,0
1686802260000,1649.45000000,1649.80000000,1649.45000000,1649.80000000,115.06870000,1686802319999,189813.10265200,148,100.54350000,165852.76850000,0
1686802320000,1649.80000000,1649.80000000,1649.53000000,1649.53000000,45.96510000,1686802379999,75829.76417500,116,16.01150000,26415.00778600,0
1686802380000,1649.53000000,1649.66000000,1649.53000000,1649.66000000,48.77830000,1686802439999,80462.48145000,147,36.11880000,59579.88726000,0
1686802440000,1649.65000000,1649.66000000,1649.53000000,1649.54000000,131.07120000,1686802499999,216208.92494100,156,94.69360000,156201.22325300,0
1686802500000,1649.53000000,1649.54000000,1649.24000000,1649.24000000,90.54460000,1686802559999,149348.87491500,192,13.54380000,22340.66779400,0
1686802560000,1649.25000000,1649.63000000,1649.04000000,1649.32000000,95.42260000,1686802619999,157386.16912900,192,47.37390000,78133.73338700,0
1686802620000,1649.32000000,1649.44000000,1649.00000000,1649.26000000,211.54180000,1686802679999,348882.36295100,207,23.24660000,38337.62639700,0
1686802680000,1649.27000000,1649.91000000,1649.26000000,1649.71000000,59.45410000,1686802739999,98075.33591200,153,45.82270000,75587.39676600,0
1686802740000,1649.71000000,1649.71000000,1649.00000000,1649.01000000,82.62390000,1686802799999,136266.10839800,209,8.51900000,14050.60940900,0
1686802800000,1649.01000000,1649.01000000,1648.34000000,1648.53000000,196.24810000,1686802859999,323544.95993300,273,24.57680000,40513.51015600,0
1686802860000,1648.53000000,1649.00000000,1648.53000000,1648.84000000,65.55830000,1686802919999,108091.34242700,147,30.60890000,50465.21356900,0
1686802920000,1648.83000000,1648.84000000,1648.63000000,1648.65000000,52.99210000,1686802979999,87367.04626200,135,18.89700000,31154.47426500,0
1686802980000,1648.64000000,1648.70000000,1648.64000000,1648.70000000,28.21100000,1686803039999,46510.93034500,115,7.95900000,13121.80885500,0
1686803040000,1648.70000000,1648.80000000,1648.69000000,1648.80000000,203.66350000,1686803099999,335791.08945000,157,18.78720000,30975.67553300,0
1686803100000,1648.79000000,1648.99000000,1648.79000000,1648.99000000,61.86020000,1686803159999,101996.73347100,158,55.37620000,91305.76750800,0
1686803160000,1648.99000000,1648.99000000,1648.64000000,1648.65000000,91.35360000,1686803219999,150634.59538700,162,8.30220000,13687.67369100,0
1686803220000,1648.64000000,1648.65000000,1648.39000000,1648.39000000,61.11530000,1686803279999,100751.19839000,192,9.18730000,15145.44814500,0
1686803280000,1648.40000000,1648.40000000,1647.70000000,1647.71000000,260.82890000,1686803339999,429866.08083700,287,45.44500000,74881.45682100,0
1686803340000,1647.71000000,1647.71000000,1647.26000000,1647.27000000,86.90900000,1686803399999,143182.25576100,210,18.52610000,30518.30552800,0
1686803400000,1647.26000000,1647.83000000,1647.26000000,1647.83000000,201.24380000,1686803459999,331582.72079200,180,84.41890000,139078.10547000,0
1686803460000,1647.83000000,1647.83000000,1647.67000000,1647.68000000,265.46270000,1686803519999,437423.37506700,253,230.11490000,379177.62846700,0
1686803520000,1647.68000000,1647.68000000,1645.62000000,1646.14000000,438.40600000,1686803579999,721979.02567500,609,205.69930000,338745.81598700,0
1686803580000,1646.13000000,1648.17000000,1646.13000000,1648.17000000,368.48790000,1686803639999,607019.90244400,379,160.45140000,264351.11486900,0
1686803640000,1648.16000000,1649.47000000,1647.99000000,1649.21000000,116.95810000,1686803699999,192840.67324400,306,81.78120000,134835.95387700,0
1686803700000,1649.21000000,1649.43000000,1648.93000000,1648.94000000,128.01900000,1686803759999,211112.60486300,236,11.11200000,18326.71950700,0
1686803760000,1648.94000000,1651.51000000,1648.78000000,1651.32000000,503.29400000,1686803819999,830417.83820300,581,360.46000000,594736.41120200,0
1686803820000,1651.31000000,1651.78000000,1651.20000000,1651.65000000,154.62840000,1686803879999,255367.83625400,263,122.83230000,202853.83026600,0
1686803880000,1651.65000000,1651.86000000,1651.40000000,1651.41000000,89.29400000,1686803939999,147492.98129200,193,47.53070000,78510.85383000,0
1686803940000,1651.40000000,1651.41000000,1651.21000000,1651.22000000,50.50440000,1686803999999,83402.21465800,166,14.80220000,24444.05866800,0
1686804000000,1651.22000000,1651.22000000,1650.52000000,1650.87000000,140.54450000,1686804059999,232028.01937900,241,81.30270000,134222.53681300,0
1686804060000,1650.88000000,1651.54000000,1650.87000000,1651.54000000,101.59150000,1686804119999,167748.94405900,192,54.33240000,89712.49797400,0
1686804120000,1651.53000000,1651.61000000,1651.53000000,1651.60000000,63.99780000,1686804179999,105696.17057000,151,51.04310000,84300.83108900,0
1686804180000,1651.60000000,1651.64000000,1650.70000000,1651.10000000,584.81550000,1686804239999,965718.40880700,370,296.62560000,489781.46551900,0
1686804240000,1651.10000000,1651.11000000,1650.77000000,1650.89000000,93.63270000,1686804299999,154569.20508400,174,69.68170000,115030.02401700,0
1686804300000,1650.89000000,1653.00000000,1650.89000000,1651.79000000,635.43360000,1686804359999,1049967.00703900,475,358.36420000,592092.05959200,0
1686804360000,1651.79000000,1652.29000000,1651.66000000,1652.28000000,203.23830000,1686804419999,335741.81681100,177,63.94770000,105635.44272000,0
1686804420000,1652.28000000,1653.51000000,1652.28000000,1653.26000000,945.31390000,1686804479999,1562875.57130400,423,270.40060000,446940.73105200,0
1686804480000,1653.26000000,1653.30000000,1652.92000000,1653.29000000,132.26520000,1686804539999,218647.62540300,241,86.12870000,142378.88042500,0
1686804540000,1653.29000000,1653.31000000,1653.02000000,1653.30000000,59.45140000,1686804599999,98279.93190500,178,46.86040000,77464.61425600,0
1686804600000,1653.31000000,1653.40000000,1653.00000000,1653.18000000,140.96760000,1686804659999,233042.75238500,235,104.32760000,172470.09011700,0
1686804660000,1653.17000000,1653.41000000,1653.02000000,1653.03000000,74.77000000,1686804719999,123604.90238100,185,53.57030000,88557.19709800,0
1686804720000,1653.02000000,1653.03000000,1652.90000000,1652.90000000,84.22180000,1686804779999,139214.85111700,213,29.51210000,48782.37120900,0
1686804780000,1652.91000000,1652.91000000,1651.75000000,1651.76000000,153.49720000,1686804839999,253657.77668700,247,40.54210000,67003.09205900,0
1686804840000,1651.75000000,1651.76000000,1651.37000000,1651.72000000,194.19270000,1686804899999,320703.04989400,228,165.62030000,273510.06380800,0
1686804900000,1651.71000000,1651.82000000,1651.66000000,1651.82000000,123.96550000,1686804959999,204755.42162200,177,117.36240000,193849.12167100,0
1686804960000,1651.82000000,1651.82000000,1651.66000000,1651.67000000,115.68780000,1686805019999,191091.99140200,175,73.07900000,120712.05960700,0
1686805020000,1651.67000000,1651.67000000,1650.50000000,1650.50000000,203.68040000,1686805079999,336272.14447400,320,3.89590000,6433.09998300,0
1686805080000,1650.50000000,1651.10000000,1650.50000000,1650.87000000,163.93630000,1686805139999,270625.13999600,214,112.16430000,185155.96170600,0
1686805140000,1650.86000000,1650.87000000,1650.55000000,1650.55000000,51.38660000,1686805199999,84826.14118200,152,21.52980000,35539.91846300,0
1686805200000,1650.55000000,1650.88000000,1650.28000000,1650.43000000,160.60130000,1686805259999,265074.00404500,232,98.80680000,163071.83812400,0
1686805260000,1650.44000000,1650.44000000,1650.33000000,1650.34000000,55.61170000,1686805319999,91778.25714600,160,37.18100000,61361.44059000,0
1686805320000,1650.34000000,1650.49000000,1649.85000000,1650.48000000,104.76640000,1686805379999,172875.80613500,230,60.35230000,99588.26875000,0
1686805380000,1650.48000000,1651.23000000,1650.48000000,1651.22000000,327.47860000,1686805439999,540620.39228800,250,294.44010000,486080.34562400,0
1686805440000,1651.23000000,1651.23000000,1651.15000000,1651.15000000,49.22460000,1686805499999,81278.16924500,143,29.33490000,48436.65029400,0
1686805500000,1651.15000000,1651.53000000,1651.01000000,1651.01000000,322.33590000,1686805559999,532280.21736800,313,215.51880000,355886.31913200,0
1686805560000,1651.02000000,1651.02000000,1650.54000000,1650.55000000,108.23540000,1686805619999,178672.31675700,206,42.15260000,69588.55516300,0
1686805620000,1650.55000000,1650.55000000,1650.54000000,1650.54000000,42.82950000,1686805679999,70692.11535900,151,31.24290000,51567.96859500,0
1686805680000,1650.55000000,1650.59000000,1650.39000000,1650.59000000,44.52160000,1686805739999,73481.53408700,202,26.72330000,44105.35391700,0
1686805740000,1650.58000000,1651.01000000,1650.57000000,1650.63000000,111.72600000,1686805799999,184429.45758400,208,79.46400000,131170.50250600,0
1686805800000,1650.62000000,1651.04000000,1650.62000000,1650.90000000,87.09130000,1686805859999,143776.76567200,179,41.33500000,68236.77563800,0
1686805860000,1650.90000000,1650.92000000,1650.47000000,1650.48000000,287.08640000,1686805919999,473920.69635100,385,154.86220000,255644.81122700,0
1686805920000,1650.48000000,1650.48000000,1650.39000000,1650.40000000,69.12030000,1686805979999,114079.18216900,199,49.34590000,81442.41064000,0
1686805980000,1650.40000000,1650.43000000,1650.39000000,1650.43000000,61.81640000,1686806039999,102022.05850900,173,43.89430000,72443.59032700,0
1686806040000,1650.42000000,1650.73000000,1650.42000000,1650.72000000,91.74830000,1686806099999,151444.12687700,164,50.38720000,83169.45449300,0
1686806100000,1650.73000000,1650.92000000,1650.11000000,1650.12000000,124.77200000,1686806159999,205945.09268600,271,47.41030000,78252.63996900,0
1686806160000,1650.11000000,1650.12000000,1648.18000000,1648.85000000,769.01140000,1686806219999,1267980.61713800,635,290.88730000,479523.71806400,0
1686806220000,1648.85000000,1649.09000000,1648.84000000,1649.09000000,73.60230000,1686806279999,121362.43293500,160,56.48330000,93134.81868700,0
1686806280000,1649.09000000,1649.09000000,1648.88000000,1648.99000000,148.08280000,1686806339999,244187.22855000,239,67.55480000,111392.90412000,0
1686806340000,1649.00000000,1649.51000000,1648.99000000,1649.50000000,254.35190000,1686806399999,419482.13398200,192,216.00240000,356226.01792800,0
1686806400000,1649.51000000,1649.51000000,1649.50000000,1649.51000000,21.01790000,1686806459999,34669.09246500,120,6.64150000,10955.22066500,0
1686806460000,1649.50000000,1649.51000000,1648.11000000,1648.13000000,876.70100000,1686806519999,1445810.20206200,447,103.60220000,170767.77055200,0
1686806520000,1648.12000000,1648.50000000,1646.57000000,1648.31000000,802.12590000,1686806579999,1321568.05460100,621,482.49090000,794984.97269600,0
1686806580000,1648.31000000,1648.50000000,1648.08000000,1648.34000000,295.21990000,1686806639999,486578.71645400,347,153.56470000,253094.48175800,0
1686806640000,1648.35000000,1648.57000000,1647.02000000,1647.03000000,808.69130000,1686806699999,1332814.16897600,449,346.73570000,571388.92952000,0
1686806700000,1647.03000000,1648.39000000,1644.36000000,1648.00000000,1010.51240000,1686806759999,1663826.93098600,1081,515.56840000,848878.01565700,0
1686806760000,1648.00000000,1648.14000000,1647.38000000,1647.89000000,950.80790000,1686806819999,1566804.51531200,634,362.15250000,596727.73966400,0
1686806820000,1647.89000000,1648.31000000,1646.78000000,1647.64000000,552.03980000,1686806879999,909479.93327900,557,318.12520000,524094.53202100,0
1686806880000,1647.64000000,1648.79000000,1647.64000000,1648.69000000,491.94860000,1686806939999,810772.36942800,388,437.35330000,720780.31280800,0
1686806940000,1648.70000000,1648.70000000,1647.64000000,1648.11000000,212.51590000,1686806999999,350197.96964000,300,131.03680000,215914.84350400,0
1686807000000,1648.11000000,1648.67000000,1647.75000000,1648.51000000,732.42510000,1686807059999,1207214.87064700,525,481.11930000,792945.59832000,0
1686807060000,1648.50000000,1648.73000000,1648.50000000,1648.73000000,260.43410000,1686807119999,429345.81608200,265,189.30750000,312083.85188400,0
1686807120000,1648.73000000,1648.81000000,1648.50000000,1648.81000000,165.27710000,1686807179999,272470.37979300,203,126.89560000,209195.10124200,0
1686807180000,1648.81000000,1649.34000000,1648.51000000,1648.88000000,379.24150000,1686807239999,625322.71362900,473,239.42910000,394773.67957600,0
1686807240000,1648.88000000,1648.88000000,1647.12000000,1647.32000000,518.09310000,1686807299999,853667.57812200,430,144.58890000,238178.62123200,0
1686807300000,1647.32000000,1647.94000000,1647.17000000,1647.49000000,171.69230000,1686807359999,282858.83283500,226,103.35870000,170276.76224100,0
1686807360000,1647.48000000,1647.71000000,1647.24000000,1647.24000000,215.99290000,1686807419999,355811.85892500,204,130.07520000,214276.35738000,0
1686807420000,1647.24000000,1647.48000000,1646.43000000,1646.43000000,372.54000000,1686807479999,613595.40434900,281,199.61750000,328773.94487600,0
1686807480000,1646.44000000,1646.77000000,1645.52000000,1645.52000000,245.83870000,1686807539999,404743.05087000,321,94.30700000,155270.81222200,0
1686807540000,1645.52000000,1646.30000000,1645.18000000,1646.23000000,565.53050000,1686807599999,930748.04426100,387,237.02240000,390036.60372500,0
1686807600000,1646.23000000,1646.23000000,1646.03000000,1646.03000000,246.28120000,1686807659999,405425.08726800,208,12.40830000,20425.95056900,0
1686807660000,1646.03000000,1646.04000000,1645.18000000,1645.36000000,326.30250000,1686807719999,536953.89414100,295,70.42590000,115872.33283800,0
1686807720000,1645.35000000,1645.36000000,1644.82000000,1644.99000000,495.11350000,1686807779999,814523.46543600,363,120.05830000,197492.19291800,0
1686807780000,1644.99000000,1645.66000000,1644.35000000,1645.29000000,326.46730000,1686807839999,536979.28051100,422,174.15700000,286436.05210500,0
1686807840000,1645.29000000,1645.29000000,1644.24000000,1644.99000000,590.60290000,1686807899999,971485.68672000,427,101.83880000,167473.35635800,0
1686807900000,1644.99000000,1646.69000000,1642.67000000,1646.60000000,1129.33060000,1686807959999,1857134.40648600,977,577.58970000,949899.50313000,0
1686807960000,1646.60000000,1647.19000000,1646.23000000,1646.69000000,539.27980000,1686808019999,888116.83324300,460,167.16150000,275254.67617400,0
1686808020000,1646.68000000,1646.75000000,1646.28000000,1646.50000000,358.22750000,1686808079999,589838.94710400,326,69.64360000,114658.76293400,0
1686808080000,1646.49000000,1647.92000000,1646.49000000,1647.84000000,1674.82500000,1686808139999,2758452.29106900,382,1514.59690000,2494550.66966300,0
1686808140000,1647.83000000,1647.84000000,1646.29000000,1646.40000000,317.56590000,1686808199999,523020.14401000,386,68.78350000,113267.36550600,0
1686808200000,1646.40000000,1646.41000000,1646.30000000,1646.35000000,52.80660000,1686808259999,86937.70671800,157,23.88690000,39325.63834000,0
1686808260000,1646.36000000,1646.36000000,1645.83000000,1645.84000000,324.70150000,1686808319999,534454.54958500,249,26.04810000,42880.78088400,0
1686808320000,1645.83000000,1646.01000000,1644.96000000,1644.96000000,278.09490000,1686808379999,457699.68648400,407,142.96430000,235290.94791900,0
1686808380000,1644.97000000,1646.00000000,1644.91000000,1645.80000000,186.08480000,1686808439999,306252.48861700,329,103.81050000,170835.52506300,0
1686808440000,1645.79000000,1646.12000000,1645.73000000,1645.88000000,159.53090000,1686808499999,262573.89113500,312,74.65140000,122863.62040800,0
1686808500000,1645.89000000,1646.31000000,1645.88000000,1645.89000000,59.15170000,1686808559999,97369.80030300,188,21.07380000,34688.12207300,0
1686808560000,1645.89000000,1647.39000000,1645.89000000,1647.39000000,109.40950000,1686808619999,180137.26967300,291,80.09520000,131861.08477000,0
1686808620000,1647.38000000,1648.12000000,1647.38000000,1648.12000000,51.22570000,1686808679999,84413.09728800,269,31.50100000,51907.71281000,0
1686808680000,1648.12000000,1648.39000000,1647.71000000,1647.73000000,95.23860000,1686808739999,156971.10931300,250,17.34780000,28590.16281800,0
1686808740000,1647.74000000,1647.75000000,1647.39000000,1647.50000000,105.17510000,1686808799999,173285.92878800,212,52.38510000,86303.93365100,0
1686808800000,1647.50000000,1647.71000000,1646.06000000,1646.22000000,290.08560000,1686808859999,477662.90776700,560,142.70150000,234975.61105700,0
1686808860000,1646.23000000,1646.51000000,1644.33000000,1644.91000000,427.98880000,1686808919999,704185.53946600,518,165.98480000,273143.76478300,0
1686808920000,1644.90000000,1645.16000000,1644.48000000,1644.68000000,295.18590000,1686808979999,485517.01405700,459,163.17920000,268377.76979800,0
1686808980000,1644.69000000,1645.38000000,1644.68000000,1645.18000000,274.92490000,1686809039999,452279.12735400,420,141.45690000,232700.82882700,0
1686809040000,1645.17000000,1645.18000000,1644.73000000,1644.85000000,109.84610000,1686809099999,180689.67348000,287,67.61590000,111219.66451300,0
1686809100000,1644.84000000,1645.27000000,1644.68000000,1645.27000000,439.86960000,1686809159999,723528.72640600,627,146.80820000,241488.52224600,0
1686809160000,1645.26000000,1645.69000000,1645.06000000,1645.27000000,394.78880000,1686809219999,649539.34778500,802,303.32950000,499063.66496100,0
1686809220000,1645.27000000,1645.34000000,1644.47000000,1644.47000000,224.48330000,1686809279999,369252.96892000,575,93.39720000,153641.63487600,0
1686809280000,1644.47000000,1645.10000000,1644.47000000,1644.99000000,224.42500000,1686809339999,369136.40115400,326,145.52470000,239349.68465900,0
1686809340000,1645.00000000,1645.16000000,1644.99000000,1645.08000000,124.86320000,1686809399999,205408.90326100,172,85.16710000,140105.58753200,0
1686809400000,1645.09000000,1645.09000000,1644.71000000,1644.89000000,147.49440000,1686809459999,242621.13930300,249,76.67490000,126130.91840500,0
1686809460000,1644.89000000,1648.03000000,1644.89000000,1647.82000000,499.04070000,1686809519999,821823.26038500,571,300.84860000,495366.92148500,0
1686809520000,1647.81000000,1647.82000000,1646.30000000,1647.10000000,272.77150000,1686809579999,449186.04732300,287,143.89630000,236933.65111200,0
1686809580000,1647.09000000,1648.76000000,1646.70000000,1648.71000000,640.06750000,1686809639999,1054784.91958500,521,348.49050000,574226.43281400,0
1686809640000,1648.70000000,1648.71000000,1647.77000000,1648.52000000,203.42820000,1686809699999,335318.76781500,328,76.40760000,125931.46899900,0
1686809700000,1648.52000000,1648.53000000,1647.86000000,1648.36000000,169.34390000,1686809759999,279130.53081000,256,78.99670000,130199.14038300,0
1686809760000,1648.37000000,1648.37000000,1647.55000000,1647.91000000,734.73820000,1686809819999,1210586.48836600,336,83.67590000,137867.68767500,0
1686809820000,1647.92000000,1648.08000000,1647.61000000,1647.61000000,77.70160000,1686809879999,128041.82801600,249,21.19240000,34921.54692700,0
1686809880000,1647.62000000,1647.89000000,1647.61000000,1647.67000000,117.77210000,1686809939999,194060.85200300,166,56.09060000,92418.31740800,0
1686809940000,1647.66000000,1647.81000000,1647.55000000,1647.55000000,140.30140000,1686809999999,231161.06792600,183,58.73900000,96777.74779600,0
1686810000000,1647.55000000,1648.05000000,1645.91000000,1646.62000000,1059.67640000,1686810059999,1745800.55487900,590,289.50280000,476915.21499100,0
1686810060000,1646.61000000,1646.93000000,1646.41000000,1646.41000000,90.22890000,1686810119999,148572.49600600,218,27.74840000,45688.00836700,0
1686810120000,1646.41000000,1647.05000000,1646.41000000,1646.66000000,113.02720000,1686810179999,186121.53525800,251,91.45170000,150592.55490100,0
1686810180000,1646.67000000,1646.67000000,1646.50000000,1646.51000000,96.30520000,1686810239999,158570.34163700,213,77.44400000,127514.32219600,0
1686810240000,1646.50000000,1646.85000000,1646.49000000,1646.49000000,147.70640000,1686810299999,243224.66368300,226,71.37560000,117529.48947500,0
1686810300000,1646.49000000,1646.62000000,1645.54000000,1646.00000000,136.71040000,1686810359999,225038.07364800,264,42.39880000,69784.14233100,0
1686810360000,1646.00000000,1646.01000000,1645.00000000,1645.00000000,131.26120000,1686810419999,215995.77678100,259,44.42980000,73109.91696800,0
1686810420000,1645.01000000,1645.01000000,1641.11000000,1642.59000000,1291.29190000,1686810479999,2121291.96053400,1244,601.69690000,988098.98240100,0
1686810480000,1642.58000000,1643.88000000,1642.44000000,1642.48000000,518.32770000,1686810539999,851640.19173500,579,296.17140000,486626.38304600,0
1686810540000,1642.48000000,1643.50000000,1642.47000000,1643.50000000,437.44200000,1686810599999,718692.52274500,389,340.08450000,558731.91621200,0
1686810600000,1643.50000000,1643.50000000,1641.24000000,1641.25000000,412.16810000,1686810659999,677032.48114300,437,88.67820000,145672.70304300,0
