1686075600000,1875.84000000,1876.29000000,1875.01000000,1875.46000000,436.71090000,1686075659999,819131.41113300,405,263.96130000,495104.93786100,0
1686075660000,1875.45000000,1876.00000000,1875.45000000,1875.97000000,122.56750000,1686075719999,229901.65429400,203,84.63140000,158744.45423200,0
1686075720000,1875.97000000,1875.97000000,1875.56000000,1875.97000000,236.48030000,1686075779999,443568.52292000,227,57.65240000,108143.39682300,0
1686075780000,1875.96000000,1876.60000000,1875.56000000,1876.39000000,420.34270000,1686075839999,788557.05109500,380,303.62700000,569600.45652300,0
1686075840000,1876.39000000,1876.50000000,1876.32000000,1876.33000000,97.04100000,1686075899999,182090.70541000,201,43.94100000,82451.19080000,0
1686075900000,1876.32000000,1877.31000000,1876.32000000,1877.01000000,238.20060000,1686075959999,447079.99441400,353,179.93740000,337719.52140700,0
1686075960000,1877.00000000,1877.19000000,1876.88000000,1877.18000000,193.29760000,1686076019999,362828.49824800,202,67.72070000,127112.25417200,0
1686076020000,1877.18000000,1877.50000000,1877.18000000,1877.30000000,82.17080000,1686076079999,154266.63674200,207,54.52750000,102370.00627000,0
1686076080000,1877.29000000,1877.30000000,1876.87000000,1876.95000000,239.92100000,1686076139999,450358.77069600,227,151.83030000,285004.11106200,0
1686076140000,1876.96000000,1877.06000000,1876.58000000,1876.80000000,136.52430000,1686076199999,256230.96390700,209,37.24320000,69896.38828000,0
1686076200000,1876.81000000,1877.33000000,1876.31000000,1876.40000000,196.20500000,1686076259999,368254.13433100,287,63.97290000,120059.16832800,0
1686076260000,1876.41000000,1877.14000000,1876.41000000,1877.13000000,157.05310000,1686076319999,294757.75023700,245,127.08880000,238530.39737500,0
1686076320000,1877.13000000,1878.00000000,1876.07000000,1876.08000000,1220.77520000,1686076379999,2291542.77134200,597,680.92910000,1278065.97872500,0
1686076380000,1876.09000000,1876.22000000,1874.00000000,1874.00000000,1215.26570000,1686076439999,2278937.63191600,619,508.13780000,952784.43030900,0
1686076440000,1874.00000000,1874.30000000,1873.94000000,1873.94000000,250.91150000,1686076499999,470238.00784500,217,28.65390000,53703.11346800,0
1686076500000,1873.95000000,1873.99000000,1873.32000000,1873.33000000,267.12440000,1686076559999,500552.58826900,302,71.73610000,134421.79557200,0
1686076560000,1873.32000000,1873.91000000,1873.09000000,1873.10000000,376.71650000,1686076619999,705778.61045600,459,178.62660000,334672.57008600,0
1686076620000,1873.10000000,1874.50000000,1873.02000000,1874.49000000,766.78870000,1686076679999,1436725.01722100,676,516.74010000,968197.90024200,0
1686076680000,1874.49000000,1874.69000000,1874.36000000,1874.36000000,128.72230000,1686076739999,241293.26432900,237,31.79750000,59601.83945800,0
1686076740000,1874.37000000,1875.00000000,1874.35000000,1874.77000000,867.25990000,1686076799999,1626050.73129500,422,749.39540000,1405074.89980000,0
1686076800000,1874.78000000,1875.18000000,1874.38000000,1875.18000000,245.63620000,1686076859999,460499.88875600,320,98.15330000,184012.73296300,0
1686076860000,1875.18000000,1875.18000000,1874.51000000,1874.81000000,159.39390000,1686076919999,298837.68275000,251,64.85550000,121580.35396700,0
1686076920000,1874.81000000,1874.82000000,1874.00000000,1874.56000000,195.05220000,1686076979999,365585.38583600,281,79.61250000,149215.55978000,0
1686076980000,1874.55000000,1874.56000000,1874.38000000,1874.49000000,73.21550000,1686077039999,137240.78764800,152,35.77050000,67049.16420900,0
1686077040000,1874.50000000,1874.59000000,1874.49000000,1874.59000000,37.44430000,1686077099999,70189.38905700,146,26.33990000,49374.21034800,0
1686077100000,1874.59000000,1874.82000000,1873.64000000,1874.82000000,306.60240000,1686077159999,574631.73669700,390,191.81880000,359500.65226500,0
1686077160000,1874.82000000,1874.82000000,1874.29000000,1874.30000000,111.91300000,1686077219999,209806.19639500,193,22.60990000,42388.58326400,0
1686077220000,1874.30000000,1874.49000000,1874.29000000,1874.49000000,74.48810000,1686077279999,139618.22090400,201,46.72400000,87579.27774000,0
1686077280000,1874.49000000,1874.97000000,1874.37000000,1874.40000000,116.23500000,1686077339999,217906.75702900,234,59.66970000,111865.18291200,0
1686077340000,1874.40000000,1874.41000000,1874.30000000,1874.31000000,59.30120000,1686077399999,111151.84346200,141,7.87660000,14763.92361700,0
1686077400000,1874.30000000,1874.31000000,1873.62000000,1873.62000000,159.60520000,1686077459999,299074.28796200,232,36.92230000,69183.09250100,0
1686077460000,1873.63000000,1874.41000000,1873.61000000,1874.28000000,116.38530000,1686077519999,218117.77162700,280,78.03240000,146234.18543900,0
1686077520000,1874.28000000,1874.28000000,1874.23000000,1874.23000000,45.29380000,1686077579999,84891.28790600,124,19.52960000,36603.20448400,0
1686077580000,1874.24000000,1874.24000000,1874.18000000,1874.18000000,55.94960000,1686077639999,104861.94391300,117,6.23430000,11684.43864400,0
1686077640000,1874.19000000,1874.19000000,1872.96000000,1873.29000000,330.15230000,1686077699999,618515.48752700,415,54.99940000,103016.97773200,0
1686077700000,1873.29000000,1874.33000000,1873.28000000,1874.09000000,208.71930000,1686077759999,391062.93288300,310,142.75870000,267466.84433900,0
1686077760000,1874.09000000,1874.11000000,1874.09000000,1874.11000000,72.85940000,1686077819999,136545.48691100,121,36.60010000,68592.27530200,0
1686077820000,1874.10000000,1874.33000000,1874.10000000,1874.32000000,92.88970000,1686077879999,174090.86174000,191,42.31510000,79308.56543100,0
1686077880000,1874.32000000,1874.84000000,1874.32000000,1874.78000000,159.81100000,1686077939999,299601.51756700,240,100.37860000,188176.17819800,0
